,LocID,Location,VarID,Variant,Time,MidPeriod,AgeGrp,AgeGrpStart,AgeGrpSpan,PopMale,PopFemale,PopTotal
127025,156,China,2,Medium,1983,1983.5,10-14,10,5,66323.522,63052.767,129376.30300000001
127026,156,China,2,Medium,1983,1983.5,15-19,15,5,63282.483,60525.492999999995,123808.031
127027,156,China,2,Medium,1983,1983.5,20-24,20,5,50231.268,47432.902,97664.145
127028,156,China,2,Medium,1983,1983.5,25-29,25,5,45099.502,42677.49,87776.978
127029,156,China,2,Medium,1983,1983.5,30-34,30,5,42177.168,40027.939,82205.108
127030,156,China,2,Medium,1983,1983.5,35-39,35,5,29481.69,27373.188,56854.812000000005
127031,156,China,2,Medium,1983,1983.5,40-44,40,5,25702.353,22641.021,48343.18
127032,156,China,2,Medium,1983,1983.5,45-49,45,5,24729.452999999998,21780.562,46509.827000000005
127033,156,China,2,Medium,1983,1983.5,50-54,50,5,21834.205,19427.862,41261.922
127034,156,China,2,Medium,1983,1983.5,55-59,55,5,17792.035,16171.202,33963.157999999996
127035,156,China,2,Medium,1983,1983.5,60-64,60,5,14522.046,14212.28,28734.374
127036,156,China,2,Medium,1983,1983.5,65-69,65,5,11514.568000000001,11995.142,23509.83
127037,156,China,2,Medium,1983,1983.5,70-74,70,5,7044.564,8478.133,15522.896
127038,156,China,2,Medium,1983,1983.5,75-79,75,5,3549.312,5108.355,8657.860999999999
127039,156,China,2,Medium,1983,1983.5,80+,80,-1,1974.141,3461.405,5435.719
127040,156,China,2,Medium,1984,1984.5,0-4,0,5,52325.291,49228.758,101554.037
127041,156,China,2,Medium,1984,1984.5,5-9,5,5,53507.797999999995,50325.17,103832.95199999999
127042,156,China,2,Medium,1984,1984.5,10-14,10,5,65078.541,61623.827000000005,126702.364
127043,156,China,2,Medium,1984,1984.5,15-19,15,5,65094.855,62418.454000000005,127513.329
127044,156,China,2,Medium,1984,1984.5,20-24,20,5,52915.515999999996,50023.051,102938.56
127045,156,China,2,Medium,1984,1984.5,25-29,25,5,44295.99,41904.929,86200.913
127046,156,China,2,Medium,1984,1984.5,30-34,30,5,44667.611,42372.045999999995,87039.65699999999
127047,156,China,2,Medium,1984,1984.5,35-39,35,5,31060.019,29146.341,60206.348
127048,156,China,2,Medium,1984,1984.5,40-44,40,5,25885.537,22971.249,48856.734000000004
127049,156,China,2,Medium,1984,1984.5,45-49,45,5,24969.731,21920.043999999998,46889.718
127050,156,China,2,Medium,1984,1984.5,50-54,50,5,22373.366,19998.381,42371.708
127051,156,China,2,Medium,1984,1984.5,55-59,55,5,18412.427,16552.863,34965.262
127052,156,China,2,Medium,1984,1984.5,60-64,60,5,14667.143,14318.862,28986.017999999996
127053,156,China,2,Medium,1984,1984.5,65-69,65,5,11927.951000000001,12295.473,24223.459
127054,156,China,2,Medium,1984,1984.5,70-74,70,5,7450.9169999999995,8832.134,16283.107
127055,156,China,2,Medium,1984,1984.5,75-79,75,5,3709.065,5281.451,8990.573
127056,156,China,2,Medium,1984,1984.5,80+,80,-1,2042.075,3613.868,5655.996
127057,156,China,2,Medium,1985,1985.5,0-4,0,5,54648.153,51342.532999999996,105990.686
127058,156,China,2,Medium,1985,1985.5,5-9,5,5,51236.449,48236.962999999996,99473.412
127059,156,China,2,Medium,1985,1985.5,10-14,10,5,63334.28400000001,59799.273,123133.55699999999
127060,156,China,2,Medium,1985,1985.5,15-19,15,5,66319.86099999999,63625.791,129945.65199999999
127061,156,China,2,Medium,1985,1985.5,20-24,20,5,55550.925,52623.352,108174.27699999999
127062,156,China,2,Medium,1985,1985.5,25-29,25,5,44509.087999999996,42091.919,86601.008
127063,156,China,2,Medium,1985,1985.5,30-34,30,5,46134.344000000005,43745.939000000006,89880.28300000001
127064,156,China,2,Medium,1985,1985.5,35-39,35,5,33125.33,31303.702999999998,64429.032999999996
127065,156,China,2,Medium,1985,1985.5,40-44,40,5,26365.071,23624.081000000002,49989.154
127066,156,China,2,Medium,1985,1985.5,45-49,45,5,25146.6,22049.817000000003,47196.416
127067,156,China,2,Medium,1985,1985.5,50-54,50,5,22884.165,20476.736,43360.9
127068,156,China,2,Medium,1985,1985.5,55-59,55,5,19052.611,17029.971999999998,36082.583
127069,156,China,2,Medium,1985,1985.5,60-64,60,5,14978.96,14510.098999999998,29489.058999999997
127070,156,China,2,Medium,1985,1985.5,65-69,65,5,12270.416000000001,12561.284,24831.701
127071,156,China,2,Medium,1985,1985.5,70-74,70,5,7884.584,9210.027,17094.611
127072,156,China,2,Medium,1985,1985.5,75-79,75,5,3918.2990000000004,5509.581999999999,9427.88
127073,156,China,2,Medium,1985,1985.5,80+,80,-1,2055.924,3707.2540000000004,5763.177
127074,156,China,2,Medium,1986,1986.5,0-4,0,5,58437.388,54834.57,113271.95199999999
127075,156,China,2,Medium,1986,1986.5,5-9,5,5,49905.067,46991.496,96896.561
127076,156,China,2,Medium,1986,1986.5,10-14,10,5,61009.401,57497.448,118506.845
127077,156,China,2,Medium,1986,1986.5,15-19,15,5,66820.36200000001,64028.246,130848.61300000001
127078,156,China,2,Medium,1986,1986.5,20-24,20,5,58063.727999999996,55165.828,113229.55699999999
127079,156,China,2,Medium,1986,1986.5,25-29,25,5,45501.945,43019.64,88521.584
127080,156,China,2,Medium,1986,1986.5,30-34,30,5,46543.82,44119.78599999999,90663.605
127081,156,China,2,Medium,1986,1986.5,35-39,35,5,35586.924,33774.656,69361.58
127082,156,China,2,Medium,1986,1986.5,40-44,40,5,27033.776,24511.243,51545.008
127083,156,China,2,Medium,1986,1986.5,45-49,45,5,25187.563,22111.308999999997,47298.855
127084,156,China,2,Medium,1986,1986.5,50-54,50,5,23272.528,20812.299,44084.815
127085,156,China,2,Medium,1986,1986.5,55-59,55,5,19596.881999999998,17514.901,37111.773
127086,156,China,2,Medium,1986,1986.5,60-64,60,5,15311.069,14669.351999999999,29980.422000000002
127087,156,China,2,Medium,1986,1986.5,65-69,65,5,12427.669,12657.45,25085.126
127088,156,China,2,Medium,1986,1986.5,70-74,70,5,8257.267,9472.866,17730.15
127089,156,China,2,Medium,1986,1986.5,75-79,75,5,4177.147,5746.481,9923.646999999999
127090,156,China,2,Medium,1986,1986.5,80+,80,-1,2265.009,4022.94,6287.963000000001
127091,156,China,2,Medium,1987,1987.5,0-4,0,5,62261.221,58345.418,120606.621
127092,156,China,2,Medium,1987,1987.5,5-9,5,5,49650.403,46757.443,96407.837
127093,156,China,2,Medium,1987,1987.5,10-14,10,5,58268.96599999999,54870.622,113139.579
127094,156,China,2,Medium,1987,1987.5,15-19,15,5,66750.461,63764.119000000006,130514.589
127095,156,China,2,Medium,1987,1987.5,20-24,20,5,60583.759000000005,57783.073,118366.836
127096,156,China,2,Medium,1987,1987.5,25-29,25,5,47371.467000000004,44774.018,92145.479
127097,156,China,2,Medium,1987,1987.5,30-34,30,5,45890.752,43485.681,89376.43199999999
127098,156,China,2,Medium,1987,1987.5,35-39,35,5,38623.021,36712.817,75335.839
127099,156,China,2,Medium,1987,1987.5,40-44,40,5,27913.585,25647.88,53561.445999999996
127100,156,China,2,Medium,1987,1987.5,45-49,45,5,25179.86,22164.593999999997,47344.415
127101,156,China,2,Medium,1987,1987.5,50-54,50,5,23654.21,21085.214,44739.394
127102,156,China,2,Medium,1987,1987.5,55-59,55,5,20174.53,18107.7,38282.207
127103,156,China,2,Medium,1987,1987.5,60-64,60,5,15780.442,14902.55,30682.992000000002
127104,156,China,2,Medium,1987,1987.5,65-69,65,5,12517.51,12729.957,25247.485
127105,156,China,2,Medium,1987,1987.5,70-74,70,5,8671.112,9758.808,18429.953999999998
127106,156,China,2,Medium,1987,1987.5,75-79,75,5,4440.113,5999.5419999999995,10439.694
127107,156,China,2,Medium,1987,1987.5,80+,80,-1,2432.904,4287.98,6720.9259999999995
127108,156,China,2,Medium,1988,1988.5,0-4,0,5,65708.241,61486.751,127194.957
127109,156,China,2,Medium,1988,1988.5,5-9,5,5,50501.344000000005,47556.467000000004,98057.795
127110,156,China,2,Medium,1988,1988.5,10-14,10,5,55339.254,52114.244000000006,107453.481
127111,156,China,2,Medium,1988,1988.5,15-19,15,5,66080.907,62860.557,128941.47
127112,156,China,2,Medium,1988,1988.5,20-24,20,5,62892.074,60211.869000000006,123103.962
127113,156,China,2,Medium,1988,1988.5,25-29,25,5,49865.664000000004,47135.91099999999,97001.56800000001
127114,156,China,2,Medium,1988,1988.5,30-34,30,5,44720.937000000005,42362.060999999994,87082.994
127115,156,China,2,Medium,1988,1988.5,35-39,35,5,41752.852999999996,39681.609,81434.466
127116,156,China,2,Medium,1988,1988.5,40-44,40,5,29079.337000000003,27070.193,56149.509000000005
127117,156,China,2,Medium,1988,1988.5,45-49,45,5,25208.91,22295.831000000002,47504.675
127118,156,China,2,Medium,1988,1988.5,50-54,50,5,23996.857000000004,21293.792999999998,45290.587999999996
127119,156,China,2,Medium,1988,1988.5,55-59,55,5,20759.744,18743.125,39502.828
127120,156,China,2,Medium,1988,1988.5,60-64,60,5,16345.232,15209.798999999999,31555.02
127121,156,China,2,Medium,1988,1988.5,65-69,65,5,12602.812,12806.864,25409.709
127122,156,China,2,Medium,1988,1988.5,70-74,70,5,9099.705,10055.197,19154.961
127123,156,China,2,Medium,1988,1988.5,75-79,75,5,4705.412,6264.295,10969.783000000001
127124,156,China,2,Medium,1988,1988.5,80+,80,-1,2557.091,4501.404,7058.578
127125,156,China,2,Medium,1989,1989.5,0-4,0,5,68094.429,63581.468,131675.857
127126,156,China,2,Medium,1989,1989.5,5-9,5,5,52155.997,49101.934,101257.914
127127,156,China,2,Medium,1989,1989.5,10-14,10,5,52744.207,49690.592000000004,102434.785
127128,156,China,2,Medium,1989,1989.5,15-19,15,5,64832.460999999996,61432.518,126264.975
127129,156,China,2,Medium,1989,1989.5,20-24,20,5,64735.029,62128.739,126863.79699999999
127130,156,China,2,Medium,1989,1989.5,25-29,25,5,52564.859000000004,49739.845,102304.69900000001
127131,156,China,2,Medium,1989,1989.5,30-34,30,5,43954.782999999996,41622.108,85576.89
127132,156,China,2,Medium,1989,1989.5,35-39,35,5,44255.403,42035.518,86290.92199999999
127133,156,China,2,Medium,1989,1989.5,40-44,40,5,30660.697,28847.967999999997,59508.655
127134,156,China,2,Medium,1989,1989.5,45-49,45,5,25417.466,22644.738999999998,48062.14599999999
127135,156,China,2,Medium,1989,1989.5,50-54,50,5,24268.49,21456.252999999997,45724.678
127136,156,China,2,Medium,1989,1989.5,55-59,55,5,21326.781000000003,19334.628,40661.377
127137,156,China,2,Medium,1989,1989.5,60-64,60,5,16955.922,15604.266000000001,32560.166
127138,156,China,2,Medium,1989,1989.5,65-69,65,5,12781.101999999999,12937.428999999998,25718.562
127139,156,China,2,Medium,1989,1989.5,70-74,70,5,9491.25,10338.169,19829.471999999998
127140,156,China,2,Medium,1989,1989.5,75-79,75,5,4979.851,6537.628000000001,11517.551000000001
127141,156,China,2,Medium,1989,1989.5,80+,80,-1,2642.1459999999997,4671.22,7313.448
127142,156,China,2,Medium,1990,1990.5,0-4,0,5,69008.47099999999,64221.23,133229.699
127143,156,China,2,Medium,1990,1990.5,5-9,5,5,54056.24,50865.643,104921.883
127144,156,China,2,Medium,1990,1990.5,10-14,10,5,50995.710999999996,48060.674000000006,99056.386
127145,156,China,2,Medium,1990,1990.5,15-19,15,5,63073.045999999995,59604.078,122677.125
127146,156,China,2,Medium,1990,1990.5,20-24,20,5,65959.552,63339.734000000004,129299.286
127147,156,China,2,Medium,1990,1990.5,25-29,25,5,55187.329000000005,52335.074,107522.40199999999
127148,156,China,2,Medium,1990,1990.5,30-34,30,5,44171.692,41817.38,85989.07199999999
127149,156,China,2,Medium,1990,1990.5,35-39,35,5,45718.39,43409.579000000005,89127.97
127150,156,China,2,Medium,1990,1990.5,40-44,40,5,32710.271,30997.284,63707.557
127151,156,China,2,Medium,1990,1990.5,45-49,45,5,25904.855,23305.095,49209.949
127152,156,China,2,Medium,1990,1990.5,50-54,50,5,24464.882999999998,21599.965,46064.848
127153,156,China,2,Medium,1990,1990.5,55-59,55,5,21859.65,19831.563000000002,41691.212999999996
127154,156,China,2,Medium,1990,1990.5,60-64,60,5,17586.905,16093.725,33680.63
127155,156,China,2,Medium,1990,1990.5,65-69,65,5,13107.88,13152.778999999999,26260.66
127156,156,China,2,Medium,1990,1990.5,70-74,70,5,9817.475,10594.636,20412.113
127157,156,China,2,Medium,1990,1990.5,75-79,75,5,5278.385,6824.403,12102.787
127158,156,China,2,Medium,1990,1990.5,80-84,80,5,2004.8429999999998,3334.886,5339.729
127159,156,China,2,Medium,1990,1990.5,85-89,85,5,571.341,1193.4360000000001,1764.777
127160,156,China,2,Medium,1990,1990.5,90-94,90,5,99.369,240.722,340.091
127161,156,China,2,Medium,1990,1990.5,95-99,95,5,11.589,32.156,43.743
127162,156,China,2,Medium,1990,1990.5,100+,100,-1,0.672,2.608,3.28
127163,156,China,2,Medium,1991,1991.5,0-4,0,5,70544.747,65382.947,135927.593
127164,156,China,2,Medium,1991,1991.5,5-9,5,5,56130.042,52752.968,108882.977
127165,156,China,2,Medium,1991,1991.5,10-14,10,5,49955.522000000004,47085.218,97040.719
127166,156,China,2,Medium,1991,1991.5,15-19,15,5,60585.585,57144.753,117730.315
127167,156,China,2,Medium,1991,1991.5,20-24,20,5,66318.005,63603.6,129921.65
127168,156,China,2,Medium,1991,1991.5,25-29,25,5,57562.689000000006,54746.069,112308.766
127169,156,China,2,Medium,1991,1991.5,30-34,30,5,45062.29,42650.249,87712.534
127170,156,China,2,Medium,1991,1991.5,35-39,35,5,46018.89,43685.143,89704.036
127171,156,China,2,Medium,1991,1991.5,40-44,40,5,35072.943,33371.762,68444.711
127172,156,China,2,Medium,1991,1991.5,45-49,45,5,26500.191000000003,24124.819,50624.945
127173,156,China,2,Medium,1991,1991.5,50-54,50,5,24435.505,21608.411,46043.815
127174,156,China,2,Medium,1991,1991.5,55-59,55,5,22165.787,20096.194,42261.92
127175,156,China,2,Medium,1991,1991.5,60-64,60,5,18037.248,16515.754,34552.962999999996
127176,156,China,2,Medium,1991,1991.5,65-69,65,5,13341.056999999999,13266.067,26607.164
127177,156,China,2,Medium,1991,1991.5,70-74,70,5,9891.892,10660.181,20552.157
127178,156,China,2,Medium,1991,1991.5,75-79,75,5,5614.2119999999995,7062.65,12676.975
127179,156,China,2,Medium,1991,1991.5,80-84,80,5,2220.237,3537.688,5758.019
127180,156,China,2,Medium,1991,1991.5,85-89,85,5,644.75,1312.396,1957.1979999999999
127181,156,China,2,Medium,1991,1991.5,90-94,90,5,122.271,296.496,418.775
127182,156,China,2,Medium,1991,1991.5,95-99,95,5,14.187000000000001,38.448,52.631
127183,156,China,2,Medium,1991,1991.5,100+,100,-1,0.759,2.9,3.659
127184,156,China,2,Medium,1992,1992.5,0-4,0,5,68318.829,62921.099,131239.77800000002
127185,156,China,2,Medium,1992,1992.5,5-9,5,5,59150.65,55504.864,114655.463
127186,156,China,2,Medium,1992,1992.5,10-14,10,5,49895.207,47035.239,96930.42300000001
127187,156,China,2,Medium,1992,1992.5,15-19,15,5,57805.73,54481.418,112287.121
127188,156,China,2,Medium,1992,1992.5,20-24,20,5,66302.856,63396.172,129699.069
127189,156,China,2,Medium,1992,1992.5,25-29,25,5,60111.740999999995,57394.77099999999,117506.543
127190,156,China,2,Medium,1992,1992.5,30-34,30,5,46954.269,44431.776,91386.035
127191,156,China,2,Medium,1992,1992.5,35-39,35,5,45405.94,43096.578,88502.521
127192,156,China,2,Medium,1992,1992.5,40-44,40,5,38106.265,36311.621,74417.899
127193,156,China,2,Medium,1992,1992.5,45-49,45,5,27385.492000000002,25264.765,52650.199
127194,156,China,2,Medium,1992,1992.5,50-54,50,5,24441.468999999997,21679.742000000002,46121.087999999996
127195,156,China,2,Medium,1992,1992.5,55-59,55,5,22538.915,20370.387,42909.221
127196,156,China,2,Medium,1992,1992.5,60-64,60,5,18587.273999999998,17096.751,35683.984
127197,156,China,2,Medium,1992,1992.5,65-69,65,5,13742.492,13491.315,27233.845
127198,156,China,2,Medium,1992,1992.5,70-74,70,5,9924.698,10733.276000000002,20658.08
127199,156,China,2,Medium,1992,1992.5,75-79,75,5,5961.8859999999995,7329.222,13291.242
127200,156,China,2,Medium,1992,1992.5,80-84,80,5,2424.596,3741.441,6166.155
127201,156,China,2,Medium,1992,1992.5,85-89,85,5,701.4889999999999,1402.108,2103.698
127202,156,China,2,Medium,1992,1992.5,90-94,90,5,144.888,344.292,489.167
127203,156,China,2,Medium,1992,1992.5,95-99,95,5,18.839000000000002,49.418,68.247
127204,156,China,2,Medium,1992,1992.5,100+,100,-1,0.862,3.261,4.123
127205,156,China,2,Medium,1993,1993.5,0-4,0,5,63639.735,58112.71599999999,121752.32800000001
127206,156,China,2,Medium,1993,1993.5,5-9,5,5,62803.926,58821.450999999994,121625.338
127207,156,China,2,Medium,1993,1993.5,10-14,10,5,50587.585,47690.933,98278.50300000001
127208,156,China,2,Medium,1993,1993.5,15-19,15,5,54976.992,51824.081,106801.056
127209,156,China,2,Medium,1993,1993.5,20-24,20,5,65772.372,62634.41099999999,128406.79800000001
127210,156,China,2,Medium,1993,1993.5,25-29,25,5,62533.989,59942.454000000005,122476.48
127211,156,China,2,Medium,1993,1993.5,30-34,30,5,49531.46400000001,46882.575,96414.034
127212,156,China,2,Medium,1993,1993.5,35-39,35,5,44342.44,42081.04,86423.48199999999
127213,156,China,2,Medium,1993,1993.5,40-44,40,5,41288.312999999995,39343.689,80632.012
127214,156,China,2,Medium,1993,1993.5,45-49,45,5,28595.406000000003,26728.005,55323.39
127215,156,China,2,Medium,1993,1993.5,50-54,50,5,24525.365,21859.916,46385.205
127216,156,China,2,Medium,1993,1993.5,55-59,55,5,22913.691000000003,20622.672,43536.301
127217,156,China,2,Medium,1993,1993.5,60-64,60,5,19180.93,17746.523999999998,36927.429
127218,156,China,2,Medium,1993,1993.5,65-69,65,5,14259.802,13811.555,28071.376
127219,156,China,2,Medium,1993,1993.5,70-74,70,5,9977.033000000001,10831.445,20808.555
127220,156,China,2,Medium,1993,1993.5,75-79,75,5,6278.427,7601.187,13879.705
127221,156,China,2,Medium,1993,1993.5,80-84,80,5,2608.73,3939.99,6548.8
127222,156,China,2,Medium,1993,1993.5,85-89,85,5,745.2860000000001,1462.293,2207.71
127223,156,China,2,Medium,1993,1993.5,90-94,90,5,163.275,381.57,544.788
127224,156,China,2,Medium,1993,1993.5,95-99,95,5,22.58,58.63399999999999,81.196
127225,156,China,2,Medium,1993,1993.5,100+,100,-1,0.9740000000000001,3.6719999999999997,4.647
127226,156,China,2,Medium,1994,1994.5,0-4,0,5,58532.905,52950.34,111483.19
127227,156,China,2,Medium,1994,1994.5,5-9,5,5,66249.977,61909.083,128159.04199999999
127228,156,China,2,Medium,1994,1994.5,10-14,10,5,51881.191,48899.9,100781.084
127229,156,China,2,Medium,1994,1994.5,15-19,15,5,52522.03599999999,49533.47,102055.502
127230,156,China,2,Medium,1994,1994.5,20-24,20,5,64572.352,61258.151,125830.504
127231,156,China,2,Medium,1994,1994.5,25-29,25,5,64414.113,61904.349,126318.481
127232,156,China,2,Medium,1994,1994.5,30-34,30,5,52252.275,49516.367,101768.644
127233,156,China,2,Medium,1994,1994.5,35-39,35,5,43622.087999999996,41387.509,85009.59599999999
127234,156,China,2,Medium,1994,1994.5,40-44,40,5,43798.708,41721.497,85520.209
127235,156,China,2,Medium,1994,1994.5,45-49,45,5,30186.269,28514.949,58701.21599999999
127236,156,China,2,Medium,1994,1994.5,50-54,50,5,24761.845,22226.872000000003,46988.689000000006
127237,156,China,2,Medium,1994,1994.5,55-59,55,5,23199.662999999997,20812.433999999997,44012.073
127238,156,China,2,Medium,1994,1994.5,60-64,60,5,19740.356,18334.31,38074.656
127239,156,China,2,Medium,1994,1994.5,65-69,65,5,14818.514,14205.825,29024.342999999997
127240,156,China,2,Medium,1994,1994.5,70-74,70,5,10113.916,10972.573999999999,21086.519
127241,156,China,2,Medium,1994,1994.5,75-79,75,5,6508.039000000001,7837.1359999999995,14345.211000000001
127242,156,China,2,Medium,1994,1994.5,80-84,80,5,2768.699,4124.208,6892.939
127243,156,China,2,Medium,1994,1994.5,85-89,85,5,782.5360000000001,1507.28,2289.891
127244,156,China,2,Medium,1994,1994.5,90-94,90,5,167.989,394.346,562.295
127245,156,China,2,Medium,1994,1994.5,95-99,95,5,22.58,60.091,82.65799999999999
127246,156,China,2,Medium,1994,1994.5,100+,100,-1,1.091,4.099,5.19
127247,156,China,2,Medium,1995,1995.5,0-4,0,5,54435.547999999995,48842.274000000005,103277.82199999999
127248,156,China,2,Medium,1995,1995.5,5-9,5,5,68375.334,63720.337,132095.67
127249,156,China,2,Medium,1995,1995.5,10-14,10,5,53843.643,50716.774000000005,104560.41699999999
127250,156,China,2,Medium,1995,1995.5,15-19,15,5,50776.515999999996,47901.635,98678.151
127251,156,China,2,Medium,1995,1995.5,20-24,20,5,62704.822,59325.51,122030.33099999999
127252,156,China,2,Medium,1995,1995.5,25-29,25,5,65515.065,62999.63,128514.69300000001
127253,156,China,2,Medium,1995,1995.5,30-34,30,5,54764.291,52010.684,106774.974
127254,156,China,2,Medium,1995,1995.5,35-39,35,5,43770.344000000005,41516.256,85286.59800000001
127255,156,China,2,Medium,1995,1995.5,40-44,40,5,45168.255999999994,43018.035,88186.29
127256,156,China,2,Medium,1995,1995.5,45-49,45,5,32166.627999999997,30598.374,62765.004
127257,156,China,2,Medium,1995,1995.5,50-54,50,5,25216.852000000003,22845.408,48062.261
127258,156,China,2,Medium,1995,1995.5,55-59,55,5,23364.575,20935.129,44299.702000000005
127259,156,China,2,Medium,1995,1995.5,60-64,60,5,20224.585,18789.638,39014.226
127260,156,China,2,Medium,1995,1995.5,65-69,65,5,15378.768,14662.59,30041.357000000004
127261,156,China,2,Medium,1995,1995.5,70-74,70,5,10366.577,11169.253999999999,21535.833
127262,156,China,2,Medium,1995,1995.5,75-79,75,5,6642.566,8021.75,14664.315
127263,156,China,2,Medium,1995,1995.5,80-84,80,5,2906.3540000000003,4295.602,7201.956999999999
127264,156,China,2,Medium,1995,1995.5,85-89,85,5,810.5980000000001,1545.253,2355.851
127265,156,China,2,Medium,1995,1995.5,90-94,90,5,150.234,373.676,523.91
127266,156,China,2,Medium,1995,1995.5,95-99,95,5,16.304000000000002,48.61,64.913
127267,156,China,2,Medium,1995,1995.5,100+,100,-1,1.207,4.522,5.729
127268,156,China,2,Medium,1996,1996.5,0-4,0,5,47883.54,42326.178,90210.05
127269,156,China,2,Medium,1996,1996.5,5-9,5,5,69112.273,64173.442,133285.859
127270,156,China,2,Medium,1996,1996.5,10-14,10,5,56873.450999999994,53520.541,110394.036
127271,156,China,2,Medium,1996,1996.5,15-19,15,5,50056.475999999995,47242.231,97298.731
127272,156,China,2,Medium,1996,1996.5,20-24,20,5,60672.89599999999,57312.640999999996,117985.56
127273,156,China,2,Medium,1996,1996.5,25-29,25,5,66349.569,63743.475999999995,130092.951
127274,156,China,2,Medium,1996,1996.5,30-34,30,5,57535.76,54822.325,112358.054
127275,156,China,2,Medium,1996,1996.5,35-39,35,5,44978.113,42664.972,87643.08
127276,156,China,2,Medium,1996,1996.5,40-44,40,5,45790.614,43613.46400000001,89404.055
127277,156,China,2,Medium,1996,1996.5,45-49,45,5,34732.418,33193.267,67925.65400000001
127278,156,China,2,Medium,1996,1996.5,50-54,50,5,25975.402000000002,23830.685,49806.170999999995
127279,156,China,2,Medium,1996,1996.5,55-59,55,5,23504.745,21092.443,44597.316
127280,156,China,2,Medium,1996,1996.5,60-64,60,5,20655.375,19182.26,39837.678
127281,156,China,2,Medium,1996,1996.5,65-69,65,5,15881.49,15173.447,31054.923
127282,156,China,2,Medium,1996,1996.5,70-74,70,5,10662.23,11369.819,22031.912
127283,156,China,2,Medium,1996,1996.5,75-79,75,5,6791.034000000001,8156.105,14946.951000000001
127284,156,China,2,Medium,1996,1996.5,80-84,80,5,3182.3309999999997,4538.7570000000005,7720.924
127285,156,China,2,Medium,1996,1996.5,85-89,85,5,950.6339999999999,1726.901,2677.4559999999997
127286,156,China,2,Medium,1996,1996.5,90-94,90,5,181.18599999999998,440.025,621.195
127287,156,China,2,Medium,1996,1996.5,95-99,95,5,21.203000000000003,61.419,82.58200000000001
127288,156,China,2,Medium,1996,1996.5,100+,100,-1,1.3330000000000002,4.971,6.303
127289,156,China,2,Medium,1997,1997.5,0-4,0,5,44738.315,39286.86,84025.51800000001
127290,156,China,2,Medium,1997,1997.5,5-9,5,5,67421.327,62257.012,129678.52
127291,156,China,2,Medium,1997,1997.5,10-14,10,5,60399.532,56758.692,117158.28
127292,156,China,2,Medium,1997,1997.5,15-19,15,5,49829.024000000005,47035.583,96864.63
127293,156,China,2,Medium,1997,1997.5,20-24,20,5,57847.122,54602.75,112449.898
127294,156,China,2,Medium,1997,1997.5,25-29,25,5,66285.819,63490.672,129776.418
127295,156,China,2,Medium,1997,1997.5,30-34,30,5,60040.252,57437.302,117477.49699999999
127296,156,China,2,Medium,1997,1997.5,35-39,35,5,46832.678,44416.795,91249.47
127297,156,China,2,Medium,1997,1997.5,40-44,40,5,45148.276,42991.847,88140.102
127298,156,China,2,Medium,1997,1997.5,45-49,45,5,37710.921,36097.064,73807.947
127299,156,China,2,Medium,1997,1997.5,50-54,50,5,26818.556,24943.725,51762.333
127300,156,China,2,Medium,1997,1997.5,55-59,55,5,23495.947999999997,21143.807,44639.88
127301,156,China,2,Medium,1997,1997.5,60-64,60,5,21002.301,19436.412,40438.766
127302,156,China,2,Medium,1997,1997.5,65-69,65,5,16362.881000000001,15714.091999999999,32076.951
127303,156,China,2,Medium,1997,1997.5,70-74,70,5,10988.402,11574.193000000001,22562.467999999997
127304,156,China,2,Medium,1997,1997.5,75-79,75,5,6833.379,8220.484,15053.669
127305,156,China,2,Medium,1997,1997.5,80-84,80,5,3420.16,4743.385,8163.38
127306,156,China,2,Medium,1997,1997.5,85-89,85,5,1062.827,1866.285,2929.1020000000003
127307,156,China,2,Medium,1997,1997.5,90-94,90,5,208.049,486.376,694.3839999999999
127308,156,China,2,Medium,1997,1997.5,95-99,95,5,29.384,81.60300000000001,110.883
127309,156,China,2,Medium,1997,1997.5,100+,100,-1,1.463,5.415,6.877999999999999
127310,156,China,2,Medium,1998,1998.5,0-4,0,5,44061.545,38742.855,82804.567
127311,156,China,2,Medium,1998,1998.5,5-9,5,5,63486.962999999996,58162.732,121649.80699999999
127312,156,China,2,Medium,1998,1998.5,10-14,10,5,64076.344000000005,60107.71,124184.088
127313,156,China,2,Medium,1998,1998.5,15-19,15,5,50263.08,47439.079000000005,97702.16900000001
127314,156,China,2,Medium,1998,1998.5,20-24,20,5,54773.379,51700.475,106473.867
127315,156,China,2,Medium,1998,1998.5,25-29,25,5,65468.098,62442.6,127910.677
127316,156,China,2,Medium,1998,1998.5,30-34,30,5,62187.303,59717.383,121904.645
127317,156,China,2,Medium,1998,1998.5,35-39,35,5,49187.759000000005,46655.511,95843.269
127318,156,China,2,Medium,1998,1998.5,40-44,40,5,43902.832,41788.696,85691.519
127319,156,China,2,Medium,1998,1998.5,45-49,45,5,40690.844,38941.038,79631.863
127320,156,China,2,Medium,1998,1998.5,50-54,50,5,27882.962000000003,26273.655,54156.625
127321,156,China,2,Medium,1998,1998.5,55-59,55,5,23479.066000000003,21229.602000000003,44708.725
127322,156,China,2,Medium,1998,1998.5,60-64,60,5,21285.375,19600.673,40886.081
127323,156,China,2,Medium,1998,1998.5,65-69,65,5,16841.813000000002,16259.826000000001,33101.623
127324,156,China,2,Medium,1998,1998.5,70-74,70,5,11357.053,11822.771,23179.764
127325,156,China,2,Medium,1998,1998.5,75-79,75,5,6842.41,8272.385,15114.697
